encounter_timestamp,park_area_id,park_district,park_borough,patroncount,in_playground,action_taken,amenity
04/11/2020 08:55:32 AM,Q099-ZN20,Q-15,Queens,12,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
04/10/2020 03:03:34 PM,B111A,B-06,Brooklyn,5,true,Did not approach the crowd; the crowd remains,Skate Park
04/09/2020 01:54:26 PM,B035,B-10,Brooklyn,15,false,Did not approach the crowd; the crowd remains,
04/09/2020 01:15:10 PM,X030-ZN01,X-04,Bronx,3,true,Approached the crowd; they complied with instructions,
04/09/2020 08:36:58 AM,M105-08,M-03,Manhattan,6,false,Approached the crowd; they complied with instructions,
04/08/2020 11:12:46 PM,M002,M-03,Manhattan,8,false,Approached the crowd; they ignored the employee,
04/08/2020 10:41:00 PM,M224,M-03,Manhattan,9,false,Approached the crowd; they ignored the employee,
04/08/2020 07:08:53 PM,B381,B-04,Brooklyn,15,false,Did not approach the crowd; the crowd remains,
04/08/2020 03:53:28 PM,Q015-ZN04,Q-16,Queens,14,false,Did not approach the crowd; the crowd remains,
04/08/2020 03:03:36 PM,Q099-ZN12,Q-15,Queens,6,false,Did not approach the crowd; the crowd remains,
04/08/2020 02:33:56 PM,X030-ZN01,X-04,Bronx,50,true,Did not approach the crowd; the crowd remains,
04/08/2020 02:28:00 PM,M144,M-03,Manhattan,30,false,Did not approach the crowd; the crowd remains,
04/08/2020 02:25:45 PM,M105-02,M-03,Manhattan,17,false,Approached the crowd; they ignored the employee,
04/08/2020 02:24:31 PM,M019,M-03,Manhattan,10,false,Approached the crowd; they ignored the employee,
04/08/2020 02:17:36 PM,M045,M-08,Manhattan,35,false,Did not approach the crowd; the crowd remains,
04/08/2020 01:48:57 PM,M144,M-03,Manhattan,30,false,Did not approach the crowd; the crowd remains,
04/08/2020 01:41:15 PM,R109,R-01,Staten Island,10,false,Approached the crowd; they ignored the employee,
04/08/2020 01:41:13 PM,Q099-ZN09,Q-15,Queens,5,false,Did not approach the crowd; the crowd remains,
04/08/2020 01:33:27 PM,Q099-ZN09,Q-15,Queens,8,false,Did not approach the crowd; the crowd remains,
04/08/2020 01:12:52 PM,R075A,R-02,Staten Island,6,false,Approached the crowd; they ignored the employee,
04/08/2020 12:53:50 PM,M144,M-03,Manhattan,25,false,Did not approach the crowd; the crowd remains,
04/08/2020 11:38:50 AM,B016,B-04,Brooklyn,50,false,Did not approach the crowd; the crowd remains,
04/08/2020 11:02:34 AM,R129-01,R-02,Staten Island,1,false,Did not approach the crowd; the crowd remains,
04/08/2020 11:00:06 AM,M088,M-03,Manhattan,25,false,Approached the crowd; they ignored the employee,
04/08/2020 10:01:36 AM,M105-02,M-03,Manhattan,8,false,Approached the crowd; they complied with instructions,
04/08/2020 09:57:40 AM,M105-08,M-03,Manhattan,12,false,Approached the crowd; they ignored the employee,
04/07/2020 06:12:44 PM,Q004-ZN01,Q-01,Queens,65,false,Did not approach the crowd; the crowd remains,
04/07/2020 05:56:46 PM,B381,B-04,Brooklyn,25,true,Did not approach the crowd; the crowd remains,
04/07/2020 04:47:33 PM,R065-ZN02,R-02,Staten Island,6,false,Approached the crowd; they ignored the employee,
04/07/2020 04:47:02 PM,R065-ZN12,R-02,Staten Island,13,true,Approached the crowd; they complied with instructions,
04/07/2020 04:46:30 PM,X030-ZN01,X-04,Bronx,100,false,Did not approach the crowd; the crowd remains,
04/07/2020 04:46:30 PM,R065-ZN09,R-02,Staten Island,12,false,Approached the crowd; they complied with instructions,
04/07/2020 04:45:48 PM,R065-ZN03,R-02,Staten Island,20,false,Approached the crowd; they complied with instructions,
04/07/2020 04:31:07 PM,R065-ZN15,R-02,Staten Island,7,false,Did not approach the crowd; the crowd remains,
04/07/2020 04:28:08 PM,R005,R-01,Staten Island,9,false,Approached the crowd; they ignored the employee,
04/07/2020 03:24:10 PM,Q341F,Q-02,Queens,10,false,Approached the crowd; they ignored the employee,
04/07/2020 03:09:58 PM,M194,M-03,Manhattan,10,false,Approached the crowd; they ignored the employee,
04/07/2020 02:53:38 PM,Q300-ZN01,Q-07,Queens,10,false,Approached the crowd; they ignored the employee,
04/07/2020 02:52:55 PM,Q089B,Q-07,Queens,15,false,Did not approach the crowd; the crowd remains,
04/07/2020 02:20:48 PM,R129-01,R-02,Staten Island,20,false,Approached the crowd; they ignored the employee,
04/07/2020 02:13:48 PM,R017-ZN01,R-03,Staten Island,12,false,Did not approach the crowd; the crowd remains,
04/07/2020 02:09:29 PM,M144,M-03,Manhattan,50,false,Did not approach the crowd; the crowd remains,
04/07/2020 01:41:35 PM,Q044,Q-02,Queens,15,true,Approached the crowd; they ignored the employee,
04/07/2020 01:40:19 PM,Q198-QZ118,Q-02,Queens,7,true,Approached the crowd; they ignored the employee,
04/07/2020 01:30:52 PM,X136,X-07,Bronx,7,false,Approached the crowd; they ignored the employee,
04/07/2020 11:41:44 AM,Q205A,Q-02,Queens,14,true,Approached the crowd; they ignored the employee,
04/07/2020 11:23:27 AM,B219,B-16,Brooklyn,25,true,Did not approach the crowd; the crowd remains,
04/07/2020 11:13:46 AM,Q099-ZN12,Q-15,Queens,7,false,Did not approach the crowd; the crowd remains,
04/07/2020 10:47:51 AM,X030-ZN01,X-04,Bronx,40,false,Did not approach the crowd; the crowd remains,
04/07/2020 09:33:24 AM,B088-03,B-03,Brooklyn,3,true,Approached the crowd; they ignored the employee,
04/07/2020 07:24:54 AM,R005-ZN03,R-01,Staten Island,8,false,Approached the crowd; they ignored the employee,
04/06/2020 06:38:55 PM,B381,B-04,Brooklyn,40,true,Did not approach the crowd; the crowd remains,
04/06/2020 05:00:40 PM,B088,B-03,Brooklyn,200,true,Approached the crowd; they ignored the employee,
04/06/2020 04:49:56 PM,X039-ZN01,X-15,Bronx,50,false,Did not approach the crowd; the crowd remains,
04/06/2020 04:47:22 PM,B254,B-09,Brooklyn,20,false,Did not approach the crowd; the crowd remains,
04/06/2020 04:20:05 PM,X039-ZN16,X-15A,Bronx,25,false,Approached the crowd; they complied with instructions,
04/06/2020 03:54:17 PM,X039-ZN11,X-15A,Bronx,100,false,Did not approach the crowd; the crowd remains,
04/06/2020 03:31:22 PM,R046-ZN05,R-02B,Staten Island,15,false,Did not approach the crowd; the crowd remains,
04/06/2020 03:28:48 PM,M105,M-03,Manhattan,4,false,Approached the crowd; they complied with instructions,
04/06/2020 03:23:55 PM,M105-08,M-03,Manhattan,4,true,Approached the crowd; they ignored the employee,
04/06/2020 03:02:43 PM,X255,X-02,Bronx,40,true,Did not approach the crowd; the crowd remains,
04/06/2020 02:33:03 PM,X255,X-02,Bronx,30,false,Approached the crowd; they ignored the employee,
04/06/2020 01:55:55 PM,Q102-ZN01,Q-05,Queens,60,false,Did not approach the crowd; the crowd remains,
04/06/2020 01:47:11 PM,B285,B-17,Brooklyn,10,false,Approached the crowd; they ignored the employee,
04/06/2020 01:28:16 PM,R005-ZN02,R-01,Staten Island,8,false,Approached the crowd; they ignored the employee,
04/06/2020 12:18:32 PM,Q341F,Q-02,Queens,8,true,Approached the crowd; they ignored the employee,
04/06/2020 12:09:53 PM,B381,B-04,Brooklyn,25,true,Approached the crowd; they ignored the employee,
04/06/2020 10:01:13 AM,X030-ZN01,X-04,Bronx,25,false,Did not approach the crowd; the crowd remains,
04/06/2020 09:34:41 AM,B294,B-03,Brooklyn,15,true,Did not approach the crowd; the crowd remains,
04/06/2020 08:12:18 AM,R005-ZN03,R-01,Staten Island,7,false,Approached the crowd; they complied with instructions,
04/06/2020 08:11:45 AM,RZ305,R-02,Staten Island,8,false,Approached the crowd; they ignored the employee,
04/05/2020 07:32:18 PM,RZ171,R-01,Staten Island,4,false,Did not approach the crowd; the crowd remains,
04/05/2020 07:29:44 PM,R022-ZN02,R-01,Staten Island,15,false,Did not approach the crowd; the crowd remains,
04/05/2020 07:29:16 PM,R022-ZN01,R-01,Staten Island,10,false,Did not approach the crowd; the crowd remains,
04/05/2020 07:27:48 PM,R005-ZN04,R-01,Staten Island,3,false,Did not approach the crowd; the crowd remains,
04/05/2020 07:27:22 PM,R005-ZN03,R-01,Staten Island,7,false,Did not approach the crowd; the crowd remains,
04/05/2020 07:26:31 PM,R005-ZN03,R-01,Staten Island,15,false,Did not approach the crowd; the crowd remains,
04/05/2020 07:25:47 PM,R005-ZN02,R-01,Staten Island,15,false,Approached the crowd; they ignored the employee,
04/05/2020 07:24:55 PM,R005-ZN01,R-01,Staten Island,10,false,Did not approach the crowd; the crowd remains,
04/05/2020 05:59:40 PM,B057-ZN01,B-18,Brooklyn,15,false,Approached the crowd; they complied with instructions,
04/05/2020 05:46:06 PM,B017,B-04,Brooklyn,40,true,Approached the crowd; they ignored the employee,
04/05/2020 05:24:03 PM,Q099-ZN23,Q-15,Queens,100,false,Did not approach the crowd; the crowd remains,
04/05/2020 04:13:09 PM,B088-03,B-03,Brooklyn,16,true,Approached the crowd; they ignored the employee,
04/05/2020 04:11:45 PM,B088,B-03,Brooklyn,120,true,Did not approach the crowd; the crowd remains,
04/05/2020 03:19:22 PM,Q004-ZN01,Q-01,Queens,100,false,Did not approach the crowd; the crowd remains,
04/05/2020 03:11:41 PM,B008-03,B-16,Brooklyn,20,true,Approached the crowd; they ignored the employee,
04/05/2020 02:50:23 PM,M144-ZN04,M-03,Manhattan,200,false,Approached the crowd; they ignored the employee,
04/05/2020 02:49:22 PM,M144-ZN04,M-03,Manhattan,20,true,Approached the crowd; they ignored the employee,
04/05/2020 02:47:56 PM,Q004-ZN01,Q-01,Queens,75,false,Approached the crowd; they ignored the employee,
04/05/2020 02:25:39 PM,Q099-ZN17,Q-15,Queens,35,false,Did not approach the crowd; the crowd remains,
04/05/2020 02:19:21 PM,X187-01,X-12,Bronx,15,false,Approached the crowd; they ignored the employee,
04/05/2020 02:05:43 PM,B585,B-16,Brooklyn,10,false,Did not approach the crowd; the crowd remains,
04/05/2020 01:09:28 PM,R019,R-01,Staten Island,13,false,Approached the crowd; they ignored the employee,
04/05/2020 12:30:17 PM,X002-ZN03,X-14,Bronx,30,false,Approached the crowd; they ignored the employee,
04/05/2020 12:11:15 PM,Q004-ZN01,Q-01,Queens,55,false,Approached the crowd; they ignored the employee,
04/05/2020 12:00:27 PM,X002-ZN03,X-14,Bronx,10,true,Did not approach the crowd; the crowd remains,
04/05/2020 10:52:29 AM,M144-ZN04,M-03,Manhattan,35,true,Approached the crowd; they ignored the employee,
04/05/2020 10:21:14 AM,R015,R-01,Staten Island,2,false,Approached the crowd; they ignored the employee,
04/05/2020 10:12:53 AM,R015,R-01,Staten Island,8,false,Approached the crowd; they ignored the employee,
04/05/2020 09:32:28 AM,X008-ZN03,X-04,Bronx,6,true,Did not approach the crowd; the crowd remains,
04/05/2020 09:30:14 AM,X194,X-01,Bronx,3,true,Approached the crowd; they ignored the employee,
04/04/2020 05:37:05 PM,Q021-ZN03,Q-08,Queens,8,false,Did not approach the crowd; the crowd remains,
04/04/2020 05:06:32 PM,Q099-ZN15,Q-15,Queens,48,true,Did not approach the crowd; the crowd remains,
04/04/2020 05:01:22 PM,Q006-01,Q-07,Queens,15,true,Approached the crowd; they ignored the employee,
04/04/2020 05:00:54 PM,Q086-01,Q-07,Queens,25,true,Approached the crowd; they ignored the employee,
04/04/2020 05:00:24 PM,Q086,Q-07,Queens,25,true,Approached the crowd; they ignored the employee,
04/04/2020 04:55:10 PM,Q099-ZN06,Q-15,Queens,14,true,Did not approach the crowd; the crowd remains,
04/04/2020 04:54:45 PM,Q099-ZN06,Q-15,Queens,14,true,Did not approach the crowd; the crowd remains,
04/04/2020 04:49:52 PM,Q099-ZN20,Q-15,Queens,12,true,Did not approach the crowd; the crowd remains,
04/04/2020 04:31:43 PM,Q099-ZN06,Q-15,Queens,36,false,Approached the crowd; they ignored the employee,
04/04/2020 03:58:55 PM,M237,M-02,Manhattan,63,false,Did not approach the crowd; the crowd remains,
04/04/2020 03:45:15 PM,B169,B-13,Brooklyn,6000,true,Did not approach the crowd; the crowd remains,
04/04/2020 03:08:13 PM,Q099-ZN14,Q-15,Queens,17,false,Approached the crowd; they complied with instructions,
04/04/2020 02:53:42 PM,M144,M-03,Manhattan,100,false,Did not approach the crowd; the crowd remains,
04/04/2020 02:49:44 PM,B214-02,B-05,Brooklyn,30,false,Did not approach the crowd; the crowd remains,
04/04/2020 02:45:29 PM,Q305,Q-05,Queens,8,false,Did not approach the crowd; the crowd remains,
04/04/2020 02:44:00 PM,Q099-ZN15,Q-15,Queens,40,true,Did not approach the crowd; the crowd remains,
04/04/2020 02:15:45 PM,B008-03,B-16,Brooklyn,20,true,Approached the crowd; they ignored the employee,
04/04/2020 02:15:41 PM,M144,M-03,Manhattan,45,false,Did not approach the crowd; the crowd remains,
04/04/2020 02:15:21 PM,M391,M-01,Manhattan,30,false,Approached the crowd; they complied with instructions,
04/04/2020 02:15:02 PM,M205,M-09,Manhattan,16,true,Approached the crowd; they complied with instructions,
04/04/2020 02:14:56 PM,M144-01,M-03,Manhattan,14,true,Did not approach the crowd; the crowd remains,
04/04/2020 02:02:48 PM,B057-ZN01,B-18,Brooklyn,4,false,Did not approach the crowd; the crowd remains,
04/04/2020 02:01:58 PM,B057-05,B-18,Brooklyn,5,true,Did not approach the crowd; the crowd remains,
04/04/2020 01:56:01 PM,B016,B-04,Brooklyn,100,false,Approached the crowd; they ignored the employee,
04/04/2020 01:53:41 PM,M105-08,M-03,Manhattan,6,false,Approached the crowd; they ignored the employee,
04/04/2020 01:39:55 PM,B008-03,B-16,Brooklyn,4,true,Approached the crowd; they ignored the employee,
04/04/2020 01:09:56 PM,X044,X-07,Bronx,6,false,Approached the crowd; they ignored the employee,
04/04/2020 12:50:06 PM,Q004-ZN01,Q-01,Queens,75,false,Approached the crowd; they ignored the employee,
04/04/2020 12:48:05 PM,X028,X-04,Bronx,4,true,Did not approach the crowd; the crowd remains,
04/04/2020 12:34:26 PM,M144,M-03,Manhattan,40,false,Did not approach the crowd; the crowd remains,
04/04/2020 12:32:56 PM,M144-01,M-03,Manhattan,12,true,Approached the crowd; they ignored the employee,
04/04/2020 12:13:41 PM,B058-ZN02,B-01,Brooklyn,20,false,Did not approach the crowd; the crowd remains,
04/04/2020 12:11:02 PM,M105-08,M-03,Manhattan,13,false,Approached the crowd; they complied with instructions,
04/04/2020 12:10:15 PM,M019,M-03,Manhattan,25,true,Approached the crowd; they ignored the employee,
04/04/2020 12:04:12 PM,B219,B-16,Brooklyn,10,true,Approached the crowd; they ignored the employee,
04/04/2020 12:03:19 PM,B078,B-05,Brooklyn,15,true,Approached the crowd; they ignored the employee,
04/04/2020 11:39:06 AM,X002-ZN03,X-14,Bronx,25,false,Approached the crowd; they ignored the employee,
04/04/2020 11:31:08 AM,X042,X-06,Bronx,5,false,Approached the crowd; they ignored the employee,
04/04/2020 11:13:41 AM,Q086-01,Q-07,Queens,15,false,Did not approach the crowd; the crowd remains,
04/04/2020 11:12:14 AM,Q086,Q-07,Queens,30,false,Did not approach the crowd; the crowd remains,
04/04/2020 10:38:54 AM,X030,X-04,Bronx,25,false,Did not approach the crowd; the crowd remains,
04/04/2020 09:34:55 AM,B260,B-16,Brooklyn,3,true,Did not approach the crowd; the crowd remains,
04/04/2020 08:17:09 AM,B228,B-16,Brooklyn,2,true,Approached the crowd; they ignored the employee,
04/03/2020 05:39:12 PM,B214-01,B-05,Brooklyn,20,false,Approached the crowd; they complied with instructions,
04/03/2020 04:28:10 PM,R008,R-01,Staten Island,7,false,Approached the crowd; they complied with instructions,
04/03/2020 04:23:30 PM,R083,R-01,Staten Island,9,false,Approached the crowd; they complied with instructions,
04/03/2020 10:54:54 AM,Q220G,Q-08,Queens,4,true,Approached the crowd; they ignored the employee,
04/02/2020 06:13:32 PM,B219,B-16,Brooklyn,25,false,Approached the crowd; they complied with instructions,
04/02/2020 06:10:54 PM,B294,B-03,Brooklyn,12,true,Approached the crowd; they complied with instructions,
04/02/2020 05:41:13 PM,Q134,Q-13,Queens,5,true,Approached the crowd; they complied with instructions,
04/02/2020 05:41:10 PM,X255,X-02,Bronx,35,true,Approached the crowd; they ignored the employee,
04/02/2020 05:34:45 PM,B105,B-03,Brooklyn,30,true,Approached the crowd; they complied with instructions,
04/02/2020 05:03:56 PM,M019,M-03,Manhattan,15,true,Approached the crowd; they ignored the employee,
04/02/2020 04:55:33 PM,Q162E,Q-14,Queens,5,true,Approached the crowd; they ignored the employee,
04/02/2020 04:17:49 PM,M191,M-02,Manhattan,19,false,Approached the crowd; they ignored the employee,
04/02/2020 04:16:39 PM,M237,M-02,Manhattan,20,false,Approached the crowd; they complied with instructions,
04/02/2020 04:14:56 PM,R065-ZN12,R-02,Staten Island,7,true,Approached the crowd; they complied with instructions,
04/02/2020 04:14:11 PM,R065-ZN05,R-02,Staten Island,5,false,Approached the crowd; they complied with instructions,
